,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AlphaFold-rsa,DP04253,0.938,0.909,0.926,0.952,0.98,0.0,0.0,0.124,0.876,0.893,0.909,1.0,0.909,0.876,1.0,0.5
AlphaFold-rsa,DP04255,0.947,0.764,0.802,0.866,0.942,0.0,0.0,0.106,0.894,0.827,0.764,1.0,0.764,0.894,1.0,0.5
AlphaFold-rsa,DP04256,0.967,0.821,0.851,0.902,0.958,0.0,0.0,0.065,0.935,0.876,0.821,1.0,0.821,0.935,1.0,0.5
AlphaFold-rsa,DP04257,0.933,0.845,0.94,0.916,0.893,0.121,0.038,0.013,0.866,0.891,0.918,0.962,0.956,0.987,0.879,0.5
AlphaFold-rsa,DP04258,0.582,0.36,0.532,0.53,0.528,0.474,0.37,0.363,0.163,0.164,0.164,0.63,0.534,0.637,0.526,0.5
AlphaFold-rsa,DP04259,0.914,0.645,0.694,0.784,0.901,0.0,0.0,0.171,0.829,0.731,0.645,1.0,0.645,0.829,1.0,0.5
AlphaFold-rsa,DP04260,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04261,0.913,0.833,0.926,0.909,0.893,0.118,0.108,0.057,0.825,0.828,0.83,0.892,0.938,0.943,0.882,0.5
AlphaFold-rsa,DP04262,0.759,0.262,0.307,0.415,0.64,0.0,0.0,0.482,0.518,0.368,0.262,1.0,0.262,0.518,1.0,0.5
AlphaFold-rsa,DP04263,0.5,0.831,0.86,0.908,0.961,0.0,1.0,1.0,0.0,0.0,-0.169,0.0,0.831,0.0,1.0,0.5
AlphaFold-rsa,DP04264,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04267,0.971,0.82,0.851,0.901,0.958,0.0,0.0,0.058,0.942,0.879,0.82,1.0,0.82,0.942,1.0,0.5
AlphaFold-rsa,DP04268,0.902,0.862,0.907,0.926,0.946,0.04,0.062,0.156,0.804,0.818,0.833,0.938,0.895,0.844,0.96,0.5
AlphaFold-rsa,DP04270,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04271,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04273,0.9,0.9,0.978,0.947,0.918,0.1,1.0,,,0.0,0.0,0.0,1.0,,0.9,0.5
AlphaFold-rsa,DP04274,0.971,0.903,0.931,0.949,0.968,0.019,0.009,0.039,0.942,0.926,0.91,0.991,0.919,0.961,0.981,0.5
AlphaFold-rsa,DP04275,0.96,0.469,0.525,0.639,0.815,0.0,0.0,0.079,0.921,0.657,0.469,1.0,0.469,0.921,1.0,0.5
AlphaFold-rsa,DP04276,0.926,0.851,0.966,0.92,0.877,0.149,0.028,0.0,0.851,0.91,0.972,0.972,1.0,1.0,0.851,0.5
AlphaFold-rsa,DP04277,0.999,0.981,0.985,0.99,0.996,0.0,0.0,0.002,0.998,0.989,0.981,1.0,0.981,0.998,1.0,0.5
AlphaFold-rsa,DP04278,0.506,0.528,0.583,0.691,0.848,0.0,0.0,0.988,0.012,0.079,0.528,1.0,0.528,0.012,1.0,0.5
AlphaFold-rsa,DP04279,0.844,0.844,0.964,0.915,0.871,0.156,1.0,,,0.0,0.0,0.0,1.0,,0.844,0.5
AlphaFold-rsa,DP04280,0.872,0.872,0.971,0.932,0.895,0.128,1.0,,,0.0,0.0,0.0,1.0,,0.872,0.5
AlphaFold-rsa,DP04281,0.694,0.388,0.442,0.559,0.76,0.0,0.0,0.612,0.388,0.388,0.388,1.0,0.388,0.388,1.0,0.5
AlphaFold-rsa,DP04283,0.557,0.105,0.256,0.19,0.151,0.867,0.058,0.018,0.115,0.178,0.275,0.942,0.333,0.982,0.133,0.5
AlphaFold-rsa,DP04284,0.779,0.5,0.737,0.667,0.609,0.424,0.05,0.019,0.557,0.643,0.742,0.95,0.792,0.981,0.576,0.5
AlphaFold-rsa,DP04285,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04286,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04287,0.802,0.5,0.658,0.667,0.676,0.318,0.069,0.078,0.604,0.593,0.583,0.931,0.652,0.922,0.682,0.5
AlphaFold-rsa,DP04288,0.973,0.535,0.59,0.697,0.852,0.0,0.0,0.054,0.946,0.711,0.535,1.0,0.535,0.946,1.0,0.5
AlphaFold-rsa,DP04290,0.75,0.798,0.832,0.888,0.952,0.0,0.0,0.5,0.5,0.632,0.798,1.0,0.798,0.5,1.0,0.5
AlphaFold-rsa,DP04294,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04295,0.977,0.954,0.99,0.976,0.963,0.046,0.033,0.0,0.954,0.961,0.967,0.967,1.0,1.0,0.954,0.5
AlphaFold-rsa,DP04296,0.938,0.851,0.932,0.92,0.908,0.1,0.043,0.025,0.875,0.886,0.897,0.957,0.94,0.975,0.9,0.5
AlphaFold-rsa,DP04297,0.5,0.835,0.863,0.91,0.962,0.0,1.0,1.0,0.0,0.0,-0.165,0.0,0.835,0.0,1.0,0.5
AlphaFold-rsa,DP04298,0.95,0.895,0.955,0.944,0.933,0.074,0.054,0.027,0.899,0.904,0.909,0.946,0.963,0.973,0.926,0.5
AlphaFold-rsa,DP04299,0.749,0.367,0.529,0.537,0.545,0.45,0.047,0.052,0.498,0.487,0.477,0.953,0.524,0.948,0.55,0.5
AlphaFold-rsa,DP04300,0.942,0.876,0.927,0.934,0.941,0.054,0.043,0.061,0.885,0.882,0.879,0.957,0.922,0.939,0.946,0.5
AlphaFold-rsa,DP04301,0.5,0.82,0.851,0.901,0.958,0.0,1.0,1.0,0.0,0.0,-0.18,0.0,0.82,0.0,1.0,0.5
AlphaFold-rsa,DP04302,0.737,0.151,0.182,0.262,0.471,0.0,0.0,0.525,0.475,0.267,0.151,1.0,0.151,0.475,1.0,0.5
AlphaFold-rsa,DP04306,0.963,0.927,0.984,0.962,0.941,0.073,0.019,0.0,0.927,0.953,0.981,0.981,1.0,1.0,0.927,0.5
AlphaFold-rsa,DP04308,0.922,0.922,0.983,0.959,0.937,0.078,1.0,,,0.0,0.0,0.0,1.0,,0.922,0.5
AlphaFold-rsa,DP04309,0.912,0.898,0.917,0.946,0.978,0.0,0.0,0.176,0.824,0.861,0.898,1.0,0.898,0.824,1.0,0.5
AlphaFold-rsa,DP04324,0.959,0.959,0.992,0.979,0.967,0.041,1.0,,,0.0,0.0,0.0,1.0,,0.959,0.5
AlphaFold-rsa,DP04328,0.673,0.547,0.732,0.707,0.684,0.331,0.413,0.323,0.346,0.341,0.336,0.587,0.749,0.677,0.669,0.5
AlphaFold-rsa,DP04337,0.963,0.833,0.862,0.909,0.961,0.0,0.0,0.074,0.926,0.878,0.833,1.0,0.833,0.926,1.0,0.5
AlphaFold-rsa,DP04340,0.955,0.958,0.966,0.979,0.991,0.0,0.0,0.09,0.91,0.934,0.958,1.0,0.958,0.91,1.0,0.5
AlphaFold-rsa,DP04341,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04343,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04344,0.971,0.75,0.789,0.857,0.938,0.0,0.0,0.059,0.941,0.84,0.75,1.0,0.75,0.941,1.0,0.5
AlphaFold-rsa,DP04347,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04348,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04349,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04352,0.923,0.887,0.908,0.94,0.975,0.0,0.0,0.154,0.846,0.866,0.887,1.0,0.887,0.846,1.0,0.5
AlphaFold-rsa,DP04368,0.985,0.833,0.862,0.909,0.961,0.0,0.0,0.029,0.971,0.899,0.833,1.0,0.833,0.971,1.0,0.5
AlphaFold-rsa,DP04369,0.499,0.0,0.0,0.0,0.0,1.0,0.019,0.002,-0.002,-0.006,-0.019,0.981,0.0,0.998,0.0,0.5
AlphaFold-rsa,DP04370,0.276,0.0,0.0,0.0,0.0,1.0,0.259,0.449,-0.449,-0.341,-0.259,0.741,0.0,0.551,0.0,0.5
AlphaFold-rsa,DP04371,0.974,0.714,0.757,0.833,0.926,0.0,0.0,0.051,0.949,0.823,0.714,1.0,0.714,0.949,1.0,0.5
AlphaFold-rsa,DP04372,0.955,0.847,0.914,0.917,0.921,0.076,0.011,0.013,0.911,0.905,0.9,0.989,0.911,0.987,0.924,0.5
AlphaFold-rsa,DP04373,0.996,0.846,0.873,0.917,0.965,0.0,0.0,0.008,0.992,0.916,0.846,1.0,0.846,0.992,1.0,0.5
AlphaFold-rsa,DP04375,0.81,0.543,0.748,0.704,0.665,0.359,0.04,0.02,0.621,0.679,0.741,0.96,0.781,0.98,0.641,0.5
AlphaFold-rsa,DP04376,0.688,0.376,0.746,0.546,0.431,0.622,0.094,0.001,0.377,0.58,0.892,0.906,0.986,0.999,0.378,0.5
AlphaFold-rsa,DP04377,0.667,0.333,0.714,0.5,0.384,0.667,0.046,0.0,0.333,0.564,0.954,0.954,1.0,1.0,0.333,0.5
AlphaFold-rsa,DP04378,0.495,0.0,0.0,0.0,0.0,1.0,0.29,0.01,-0.01,-0.054,-0.29,0.71,0.0,0.99,0.0,0.5
AlphaFold-rsa,DP04379,0.903,0.81,0.872,0.895,0.919,0.065,0.058,0.128,0.807,0.803,0.8,0.942,0.858,0.872,0.935,0.5
AlphaFold-rsa,DP04380,0.828,0.623,0.851,0.768,0.699,0.34,0.023,0.004,0.656,0.766,0.894,0.977,0.917,0.996,0.66,0.5
AlphaFold-rsa,DP04381,0.92,0.839,0.963,0.912,0.867,0.161,0.122,0.0,0.839,0.859,0.878,0.878,1.0,1.0,0.839,0.5
AlphaFold-rsa,DP04383,0.937,0.5,0.577,0.666,0.789,0.1,0.003,0.027,0.873,0.678,0.526,0.997,0.529,0.973,0.9,0.5
AlphaFold-rsa,DP04384,0.806,0.611,0.887,0.759,0.663,0.389,0.021,0.0,0.611,0.773,0.979,0.979,1.0,1.0,0.611,0.5
AlphaFold-rsa,DP04385,0.55,0.088,0.17,0.162,0.155,0.85,0.061,0.051,0.099,0.107,0.115,0.939,0.176,0.949,0.15,0.5
AlphaFold-rsa,DP04386,0.914,0.806,0.936,0.893,0.853,0.171,0.005,0.001,0.828,0.892,0.962,0.995,0.967,0.999,0.829,0.5
AlphaFold-rsa,DP04387,0.723,0.261,0.39,0.414,0.442,0.538,0.011,0.016,0.446,0.402,0.364,0.989,0.375,0.984,0.462,0.5
AlphaFold-rsa,DP04388,0.967,0.967,0.993,0.983,0.973,0.033,1.0,,,0.0,0.0,0.0,1.0,,0.967,0.5
AlphaFold-rsa,DP04390,0.609,0.211,0.507,0.348,0.265,0.771,0.089,0.011,0.218,0.373,0.638,0.911,0.727,0.989,0.229,0.5
AlphaFold-rsa,DP04391,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AlphaFold-rsa,DP04392,0.762,0.473,0.712,0.642,0.584,0.449,0.07,0.027,0.524,0.605,0.698,0.93,0.768,0.973,0.551,0.5
AlphaFold-rsa,DP04393,0.835,0.344,0.396,0.512,0.724,0.0,0.0,0.33,0.67,0.481,0.344,1.0,0.344,0.67,1.0,0.5
AlphaFold-rsa,DP04394,0.485,0.0,0.0,0.0,0.0,1.0,0.122,0.031,-0.031,-0.061,-0.122,0.878,0.0,0.969,0.0,0.5
AlphaFold-rsa,DP04395,0.824,0.649,0.902,0.787,0.698,0.351,0.186,0.0,0.649,0.727,0.814,0.814,1.0,1.0,0.649,0.5
AlphaFold-rsa,DP04396,0.995,0.85,0.876,0.919,0.966,0.0,0.0,0.009,0.991,0.918,0.85,1.0,0.85,0.991,1.0,0.5
AlphaFold-rsa,DP04397,0.485,0.0,0.0,0.0,0.0,1.0,0.014,0.029,-0.029,-0.02,-0.014,0.986,0.0,0.971,0.0,0.5
AlphaFold-rsa,DP04398,0.491,0.0,0.0,0.0,0.0,1.0,0.404,0.019,-0.019,-0.087,-0.404,0.596,0.0,0.981,0.0,0.5
AlphaFold-rsa,DP04399,0.96,0.92,0.983,0.958,0.935,0.08,0.03,0.0,0.92,0.945,0.97,0.97,1.0,1.0,0.92,0.5
AlphaFold-rsa,DP04401,0.049,0.049,0.205,0.093,0.061,0.951,1.0,,,0.0,0.0,0.0,1.0,,0.049,0.5
AlphaFold-rsa,DP04416,0.792,0.547,0.625,0.707,0.814,0.094,0.064,0.323,0.583,0.549,0.516,0.936,0.58,0.677,0.906,0.5
AIUPred,DP02732,0.895,0.742,0.782,0.852,0.935,0.0,0.0,0.211,0.789,0.765,0.742,1.0,0.742,0.789,1.0,0.5
AIUPred,DP03748,0.771,0.368,0.515,0.538,0.564,0.417,0.03,0.042,0.541,0.504,0.47,0.97,0.5,0.958,0.583,0.5
AIUPred,DP03749,0.642,0.094,0.125,0.172,0.274,0.545,0.028,0.17,0.285,0.149,0.078,0.972,0.106,0.83,0.455,0.5
AIUPred,DP03758,0.857,0.828,0.857,0.906,0.96,0.0,0.0,0.287,0.713,0.768,0.828,1.0,0.828,0.713,1.0,0.5
AIUPred,DP03759,0.84,0.567,0.674,0.724,0.781,0.175,0.062,0.145,0.68,0.63,0.583,0.938,0.645,0.855,0.825,0.5
AIUPred,DP03802,0.962,0.906,0.947,0.95,0.954,0.044,0.026,0.033,0.923,0.922,0.919,0.974,0.945,0.967,0.956,0.5
AIUPred,DP03803,0.844,0.195,0.234,0.326,0.535,0.062,0.005,0.249,0.689,0.364,0.192,0.995,0.197,0.751,0.938,0.5
AIUPred,DP03804,0.964,0.982,0.986,0.991,0.996,0.0,0.0,0.071,0.929,0.955,0.982,1.0,0.982,0.929,1.0,0.5
AIUPred,DP03806,0.685,0.685,0.916,0.813,0.731,0.315,1.0,,,0.0,0.0,0.0,1.0,,0.685,0.5
AIUPred,DP03810,0.961,0.232,0.274,0.377,0.602,0.0,0.0,0.079,0.921,0.462,0.232,1.0,0.232,0.921,1.0,0.5
AIUPred,DP03812,0.569,0.111,0.244,0.2,0.17,0.846,0.036,0.017,0.137,0.185,0.25,0.964,0.286,0.983,0.154,0.5
AIUPred,DP03813,0.724,0.07,0.088,0.131,0.26,0.25,0.011,0.301,0.449,0.165,0.061,0.989,0.072,0.699,0.75,0.5
AIUPred,DP03814,0.895,0.262,0.307,0.415,0.64,0.0,0.0,0.21,0.79,0.455,0.262,1.0,0.262,0.79,1.0,0.5
AIUPred,DP03815,0.861,0.185,0.221,0.312,0.532,0.0,0.0,0.279,0.721,0.365,0.185,1.0,0.185,0.721,1.0,0.5
AIUPred,DP03818,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03819,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03824,0.93,0.782,0.858,0.878,0.899,0.087,0.029,0.053,0.86,0.838,0.816,0.971,0.845,0.947,0.913,0.5
AIUPred,DP03826,0.966,0.806,0.845,0.893,0.947,0.014,0.004,0.054,0.932,0.87,0.812,0.996,0.816,0.946,0.986,0.5
AIUPred,DP03888,0.611,0.182,0.218,0.308,0.527,0.0,0.0,0.778,0.222,0.201,0.182,1.0,0.182,0.222,1.0,0.5
AIUPred,DP03897,0.974,0.727,0.769,0.842,0.93,0.0,0.0,0.052,0.948,0.83,0.727,1.0,0.727,0.948,1.0,0.5
AIUPred,DP03898,0.585,0.086,0.126,0.158,0.211,0.727,0.037,0.103,0.17,0.112,0.074,0.963,0.111,0.897,0.273,0.5
AIUPred,DP03909,0.671,0.133,0.179,0.235,0.345,0.5,0.033,0.157,0.343,0.204,0.121,0.967,0.154,0.843,0.5,0.5
AIUPred,DP03912,0.963,0.423,0.478,0.595,0.786,0.0,0.0,0.074,0.926,0.626,0.423,1.0,0.423,0.926,1.0,0.5
AIUPred,DP03913,0.463,0.0,0.0,0.0,0.0,1.0,0.093,0.074,-0.074,-0.083,-0.093,0.907,0.0,0.926,0.0,0.5
AIUPred,DP03914,0.5,0.814,0.845,0.897,0.956,0.0,1.0,1.0,0.0,0.0,-0.186,0.0,0.814,0.0,1.0,0.5
AIUPred,DP03915,0.834,0.096,0.117,0.175,0.347,0.0,0.0,0.331,0.669,0.253,0.096,1.0,0.096,0.669,1.0,0.5
AIUPred,DP03916,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03920,0.714,0.714,0.926,0.833,0.757,0.286,1.0,,,0.0,0.0,0.0,1.0,,0.714,0.5
AIUPred,DP03921,0.496,0.0,0.0,0.0,0.0,1.0,0.149,0.008,-0.008,-0.035,-0.149,0.851,0.0,0.992,0.0,0.5
AIUPred,DP03923,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03927,0.533,0.066,0.261,0.124,0.081,0.934,0.57,0.0,0.066,0.168,0.43,0.43,1.0,1.0,0.066,0.5
AIUPred,DP03929,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03930,0.584,0.584,0.875,0.737,0.637,0.416,1.0,,,0.0,0.0,0.0,1.0,,0.584,0.5
AIUPred,DP03931,0.5,0.844,0.871,0.915,0.964,0.0,1.0,1.0,0.0,0.0,-0.156,0.0,0.844,0.0,1.0,0.5
AIUPred,DP03933,0.874,0.749,0.937,0.856,0.789,0.251,0.25,0.0,0.749,0.749,0.75,0.75,1.0,1.0,0.749,0.5
AIUPred,DP03934,0.874,0.748,0.937,0.856,0.788,0.252,0.272,0.0,0.748,0.738,0.728,0.728,1.0,1.0,0.748,0.5
AIUPred,DP03935,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03937,0.984,0.984,0.997,0.992,0.987,0.016,1.0,,,0.0,0.0,0.0,1.0,,0.984,0.5
AIUPred,DP03938,0.702,0.702,0.922,0.825,0.746,0.298,1.0,,,0.0,0.0,0.0,1.0,,0.702,0.5
AIUPred,DP03939,0.798,0.268,0.314,0.423,0.647,0.0,0.0,0.404,0.596,0.4,0.268,1.0,0.268,0.596,1.0,0.5
AIUPred,DP03940,0.85,0.313,0.363,0.477,0.695,0.0,0.0,0.3,0.7,0.468,0.313,1.0,0.313,0.7,1.0,0.5
AIUPred,DP03941,0.5,0.7,0.745,0.824,0.921,0.0,1.0,1.0,0.0,0.0,-0.3,0.0,0.7,0.0,1.0,0.5
AIUPred,DP03942,0.818,0.636,0.897,0.778,0.686,0.364,0.012,0.0,0.636,0.793,0.988,0.988,1.0,1.0,0.636,0.5
AIUPred,DP03943,0.482,0.0,0.0,0.0,0.0,1.0,0.024,0.036,-0.036,-0.03,-0.024,0.976,0.0,0.964,0.0,0.5
AIUPred,DP03947,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03948,0.844,0.585,0.717,0.738,0.76,0.224,0.062,0.088,0.688,0.664,0.642,0.938,0.704,0.912,0.776,0.5
AIUPred,DP03950,0.888,0.404,0.459,0.575,0.772,0.0,0.0,0.224,0.776,0.56,0.404,1.0,0.404,0.776,1.0,0.5
AIUPred,DP03951,0.466,0.098,0.182,0.179,0.175,0.827,0.256,0.241,-0.068,-0.069,-0.071,0.744,0.185,0.759,0.173,0.5
AIUPred,DP03972,0.464,0.0,0.0,0.0,0.0,1.0,0.031,0.073,-0.073,-0.048,-0.031,0.969,0.0,0.927,0.0,0.5
AIUPred,DP03973,0.545,0.042,0.062,0.082,0.118,0.833,0.023,0.078,0.089,0.052,0.031,0.977,0.054,0.922,0.167,0.5
AIUPred,DP03974,0.971,0.862,0.903,0.926,0.95,0.034,0.007,0.023,0.943,0.912,0.882,0.993,0.889,0.977,0.966,0.5
AIUPred,DP03978,0.459,0.0,0.0,0.0,0.0,1.0,0.021,0.082,-0.082,-0.041,-0.021,0.979,0.0,0.918,0.0,0.5
AIUPred,DP03979,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03980,0.976,0.976,0.995,0.988,0.981,0.024,1.0,,,0.0,0.0,0.0,1.0,,0.976,0.5
AIUPred,DP03982,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03984,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03985,0.905,0.554,0.641,0.713,0.804,0.122,0.015,0.069,0.809,0.688,0.585,0.985,0.6,0.931,0.878,0.5
AIUPred,DP03988,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP03989,0.62,0.478,0.534,0.647,0.821,0.0,0.0,0.761,0.239,0.338,0.478,1.0,0.478,0.239,1.0,0.5
AIUPred,DP03990,0.974,0.9,0.931,0.947,0.964,0.024,0.008,0.028,0.948,0.93,0.912,0.992,0.92,0.972,0.976,0.5
AIUPred,DP03992,0.971,0.688,0.734,0.815,0.917,0.0,0.0,0.057,0.943,0.805,0.688,1.0,0.688,0.943,1.0,0.5
AIUPred,DP03993,0.714,0.244,0.341,0.393,0.462,0.476,0.043,0.097,0.427,0.341,0.271,0.957,0.314,0.903,0.524,0.5
AIUPred,DP03994,0.663,0.205,0.26,0.341,0.498,0.283,0.068,0.392,0.325,0.225,0.156,0.932,0.224,0.608,0.717,0.5
AIUPred,DP03995,0.933,0.462,0.518,0.632,0.811,0.0,0.0,0.134,0.866,0.632,0.462,1.0,0.462,0.866,1.0,0.5
AIUPred,DP03996,0.507,0.124,0.199,0.221,0.248,0.73,0.176,0.257,0.013,0.012,0.011,0.824,0.187,0.743,0.27,0.5
AIUPred,DP03997,0.484,0.0,0.0,0.0,0.0,1.0,0.173,0.032,-0.032,-0.074,-0.173,0.827,0.0,0.968,0.0,0.5
AIUPred,DP03998,0.471,0.0,0.0,0.0,0.0,1.0,0.102,0.057,-0.057,-0.076,-0.102,0.898,0.0,0.943,0.0,0.5
AIUPred,DP03999,0.5,0.11,0.226,0.197,0.175,0.837,0.25,0.163,0.0,0.0,0.0,0.75,0.25,0.837,0.163,0.5
AIUPred,DP04002,0.79,0.79,0.95,0.883,0.825,0.21,1.0,,,0.0,0.0,0.0,1.0,,0.79,0.5
AIUPred,DP04005,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04006,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04007,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04008,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04009,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04010,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04011,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04012,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04014,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04015,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04016,0.983,0.983,0.997,0.991,0.986,0.017,1.0,,,0.0,0.0,0.0,1.0,,0.983,0.5
AIUPred,DP04017,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04018,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04019,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04020,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04022,0.714,0.429,0.79,0.6,0.484,0.571,0.071,0.0,0.429,0.631,0.929,0.929,1.0,1.0,0.429,0.5
AIUPred,DP04023,0.87,0.649,0.777,0.787,0.797,0.196,0.053,0.064,0.74,0.729,0.718,0.947,0.771,0.936,0.804,0.5
AIUPred,DP04024,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.5
AIUPred,DP04026,0.876,0.122,0.148,0.217,0.41,0.0,0.0,0.248,0.752,0.303,0.122,1.0,0.122,0.752,1.0,0.5
AIUPred,DP04027,0.93,0.182,0.218,0.308,0.527,0.0,0.0,0.14,0.86,0.395,0.182,1.0,0.182,0.86,1.0,0.5
AIUPred,DP04028,0.787,0.449,0.505,0.62,0.803,0.0,0.0,0.426,0.574,0.507,0.449,1.0,0.449,0.574,1.0,0.5
AIUPred,DP04029,0.817,0.294,0.342,0.454,0.676,0.0,0.0,0.366,0.634,0.432,0.294,1.0,0.294,0.634,1.0,0.5
AIUPred,DP04030,0.895,0.312,0.364,0.476,0.685,0.029,0.003,0.182,0.789,0.496,0.312,0.997,0.315,0.818,0.971,0.5
AIUPred,DP04032,0.816,0.618,0.844,0.764,0.697,0.341,0.125,0.027,0.632,0.704,0.783,0.875,0.908,0.973,0.659,0.5
AIUPred,DP04033,0.817,0.635,0.897,0.777,0.685,0.365,0.209,0.0,0.635,0.709,0.791,0.791,1.0,1.0,0.635,0.5
AIUPred,DP04035,0.878,0.123,0.149,0.219,0.412,0.0,0.0,0.244,0.756,0.304,0.123,1.0,0.123,0.756,1.0,0.5
AIUPred,DP04036,0.563,0.131,0.238,0.232,0.226,0.778,0.107,0.097,0.125,0.131,0.135,0.893,0.242,0.903,0.222,0.5
AIUPred,DP04038,0.911,0.157,0.189,0.271,0.482,0.0,0.0,0.178,0.822,0.359,0.157,1.0,0.157,0.822,1.0,0.5
AIUPred,DP04040,0.951,0.37,0.423,0.54,0.746,0.0,0.0,0.097,0.903,0.578,0.37,1.0,0.37,0.903,1.0,0.5
AIUPred,DP04042,0.337,0.0,0.0,0.0,0.0,1.0,0.042,0.325,-0.325,-0.117,-0.042,0.958,0.0,0.675,0.0,0.5
AIUPred,DP04044,0.535,0.141,0.193,0.247,0.345,0.531,0.131,0.399,0.07,0.051,0.037,0.869,0.168,0.601,0.469,0.5
AIUPred,DP04045,0.606,0.148,0.199,0.259,0.369,0.486,0.079,0.301,0.213,0.141,0.094,0.921,0.173,0.699,0.514,0.5
