,,bac,csi,f05,f1s,f2s,fnr,fom,fpr,inf,mcc,mk,npv,ppv,tnr,tpr,thr
AlphaFold-rsa,DP04255,0.976,0.879,0.901,0.936,0.973,0.0,0.0,0.047,0.953,0.915,0.879,1.0,0.879,0.953,1.0,0.551
AlphaFold-rsa,DP04256,0.977,0.865,0.889,0.928,0.97,0.0,0.0,0.047,0.953,0.908,0.865,1.0,0.865,0.953,1.0,0.551
AlphaFold-rsa,DP04257,0.924,0.848,0.965,0.918,0.875,0.152,0.047,0.0,0.848,0.899,0.953,0.953,1.0,1.0,0.848,0.551
AlphaFold-rsa,DP04258,0.603,0.349,0.557,0.518,0.483,0.537,0.363,0.257,0.206,0.214,0.224,0.637,0.587,0.743,0.463,0.551
AlphaFold-rsa,DP04259,0.958,0.805,0.843,0.892,0.946,0.014,0.005,0.07,0.916,0.861,0.809,0.995,0.814,0.93,0.986,0.551
AlphaFold-rsa,DP04260,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04261,0.847,0.701,0.905,0.824,0.757,0.282,0.218,0.023,0.695,0.722,0.75,0.782,0.968,0.977,0.718,0.551
AlphaFold-rsa,DP04262,0.78,0.28,0.327,0.438,0.66,0.0,0.0,0.439,0.561,0.396,0.28,1.0,0.28,0.561,1.0,0.551
AlphaFold-rsa,DP04263,0.5,0.831,0.86,0.908,0.961,0.0,1.0,1.0,0.0,0.0,-0.169,0.0,0.831,0.0,1.0,0.551
AlphaFold-rsa,DP04264,0.962,0.962,0.992,0.981,0.969,0.038,1.0,,,0.0,0.0,0.0,1.0,,0.962,0.551
AlphaFold-rsa,DP04267,0.987,0.911,0.928,0.953,0.981,0.0,0.0,0.026,0.974,0.942,0.911,1.0,0.911,0.974,1.0,0.551
AlphaFold-rsa,DP04268,0.943,0.898,0.962,0.946,0.929,0.081,0.103,0.033,0.886,0.879,0.871,0.897,0.974,0.967,0.919,0.551
AlphaFold-rsa,DP04270,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04271,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04273,0.87,0.87,0.971,0.93,0.893,0.13,1.0,,,0.0,0.0,0.0,1.0,,0.87,0.551
AlphaFold-rsa,DP04274,0.965,0.921,0.972,0.959,0.946,0.062,0.027,0.008,0.93,0.942,0.954,0.973,0.981,0.992,0.938,0.551
AlphaFold-rsa,DP04275,0.953,0.667,0.737,0.8,0.875,0.067,0.005,0.028,0.905,0.793,0.695,0.995,0.7,0.972,0.933,0.551
AlphaFold-rsa,DP04276,0.904,0.809,0.955,0.894,0.841,0.191,0.036,0.0,0.809,0.883,0.964,0.964,1.0,1.0,0.809,0.551
AlphaFold-rsa,DP04277,0.971,0.941,0.988,0.97,0.952,0.059,0.006,0.0,0.941,0.967,0.994,0.994,1.0,1.0,0.941,0.551
AlphaFold-rsa,DP04278,0.629,0.599,0.651,0.749,0.882,0.0,0.0,0.741,0.259,0.394,0.599,1.0,0.599,0.259,1.0,0.551
AlphaFold-rsa,DP04279,0.827,0.827,0.96,0.905,0.857,0.173,1.0,,,0.0,0.0,0.0,1.0,,0.827,0.551
AlphaFold-rsa,DP04280,0.828,0.828,0.96,0.906,0.857,0.172,1.0,,,0.0,0.0,0.0,1.0,,0.828,0.551
AlphaFold-rsa,DP04281,0.903,0.667,0.715,0.8,0.909,0.0,0.0,0.194,0.806,0.733,0.667,1.0,0.667,0.806,1.0,0.551
AlphaFold-rsa,DP04283,0.495,0.0,0.0,0.0,0.0,1.0,0.065,0.009,-0.009,-0.025,-0.065,0.935,0.0,0.991,0.0,0.551
AlphaFold-rsa,DP04284,0.784,0.543,0.812,0.704,0.621,0.424,0.05,0.007,0.569,0.697,0.855,0.95,0.905,0.993,0.576,0.551
AlphaFold-rsa,DP04285,0.947,0.947,0.989,0.973,0.957,0.053,1.0,,,0.0,0.0,0.0,1.0,,0.947,0.551
AlphaFold-rsa,DP04286,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04287,0.698,0.357,0.582,0.527,0.481,0.545,0.111,0.059,0.396,0.451,0.514,0.889,0.625,0.941,0.455,0.551
AlphaFold-rsa,DP04288,0.984,0.657,0.705,0.793,0.905,0.0,0.0,0.032,0.968,0.797,0.657,1.0,0.657,0.968,1.0,0.551
AlphaFold-rsa,DP04290,0.919,0.917,0.94,0.957,0.974,0.014,0.031,0.149,0.837,0.867,0.898,0.969,0.929,0.851,0.986,0.551
AlphaFold-rsa,DP04294,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04295,0.973,0.945,0.988,0.972,0.956,0.055,0.039,0.0,0.945,0.953,0.961,0.961,1.0,1.0,0.945,0.551
AlphaFold-rsa,DP04296,0.922,0.833,0.944,0.909,0.877,0.143,0.059,0.012,0.845,0.876,0.909,0.941,0.968,0.988,0.857,0.551
AlphaFold-rsa,DP04297,0.5,0.835,0.863,0.91,0.962,0.0,1.0,1.0,0.0,0.0,-0.165,0.0,0.835,0.0,1.0,0.551
AlphaFold-rsa,DP04298,0.942,0.88,0.956,0.936,0.917,0.095,0.068,0.021,0.884,0.893,0.902,0.932,0.97,0.979,0.905,0.551
AlphaFold-rsa,DP04299,0.743,0.382,0.57,0.552,0.536,0.475,0.049,0.039,0.486,0.509,0.534,0.951,0.583,0.961,0.525,0.551
AlphaFold-rsa,DP04300,0.911,0.82,0.938,0.901,0.867,0.154,0.108,0.024,0.822,0.839,0.856,0.892,0.964,0.976,0.846,0.551
AlphaFold-rsa,DP04301,0.5,0.82,0.851,0.901,0.958,0.0,1.0,1.0,0.0,0.0,-0.18,0.0,0.82,0.0,1.0,0.551
AlphaFold-rsa,DP04302,0.826,0.212,0.252,0.35,0.574,0.0,0.0,0.347,0.653,0.372,0.212,1.0,0.212,0.653,1.0,0.551
AlphaFold-rsa,DP04306,0.939,0.878,0.973,0.935,0.9,0.122,0.031,0.0,0.878,0.922,0.969,0.969,1.0,1.0,0.878,0.551
AlphaFold-rsa,DP04308,0.76,0.76,0.941,0.864,0.798,0.24,1.0,,,0.0,0.0,0.0,1.0,,0.76,0.551
AlphaFold-rsa,DP04309,0.98,0.975,0.98,0.987,0.995,0.0,0.0,0.041,0.959,0.967,0.975,1.0,0.975,0.959,1.0,0.551
AlphaFold-rsa,DP04324,0.919,0.919,0.983,0.958,0.934,0.081,1.0,,,0.0,0.0,0.0,1.0,,0.919,0.551
AlphaFold-rsa,DP04328,0.726,0.579,0.782,0.733,0.69,0.336,0.381,0.213,0.451,0.444,0.437,0.619,0.818,0.787,0.664,0.551
AlphaFold-rsa,DP04337,0.981,0.909,0.926,0.952,0.98,0.0,0.0,0.037,0.963,0.936,0.909,1.0,0.909,0.963,1.0,0.551
AlphaFold-rsa,DP04340,0.994,0.995,0.996,0.997,0.999,0.0,0.0,0.011,0.989,0.992,0.995,1.0,0.995,0.989,1.0,0.551
AlphaFold-rsa,DP04341,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04343,0.978,0.978,0.996,0.989,0.982,0.022,1.0,,,0.0,0.0,0.0,1.0,,0.978,0.551
AlphaFold-rsa,DP04344,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.551
AlphaFold-rsa,DP04347,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04348,0.978,0.978,0.996,0.989,0.982,0.022,1.0,,,0.0,0.0,0.0,1.0,,0.978,0.551
AlphaFold-rsa,DP04349,0.991,0.991,0.998,0.995,0.993,0.009,1.0,,,0.0,0.0,0.0,1.0,,0.991,0.551
AlphaFold-rsa,DP04352,0.951,0.924,0.938,0.96,0.984,0.0,0.0,0.099,0.901,0.913,0.924,1.0,0.924,0.901,1.0,0.551
AlphaFold-rsa,DP04368,0.991,0.893,0.913,0.943,0.977,0.0,0.0,0.018,0.982,0.937,0.893,1.0,0.893,0.982,1.0,0.551
AlphaFold-rsa,DP04369,0.499,0.0,0.0,0.0,0.0,1.0,0.019,0.002,-0.002,-0.006,-0.019,0.981,0.0,0.998,0.0,0.551
AlphaFold-rsa,DP04370,0.442,0.0,0.0,0.0,0.0,1.0,0.179,0.115,-0.115,-0.144,-0.179,0.821,0.0,0.885,0.0,0.551
AlphaFold-rsa,DP04371,0.95,0.9,0.978,0.947,0.918,0.1,0.013,0.0,0.9,0.943,0.987,0.987,1.0,1.0,0.9,0.551
AlphaFold-rsa,DP04372,0.934,0.829,0.926,0.906,0.887,0.125,0.018,0.008,0.867,0.894,0.922,0.982,0.94,0.992,0.875,0.551
AlphaFold-rsa,DP04373,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.551
AlphaFold-rsa,DP04375,0.818,0.61,0.85,0.758,0.683,0.359,0.039,0.006,0.635,0.751,0.887,0.961,0.926,0.994,0.641,0.551
AlphaFold-rsa,DP04376,0.662,0.324,0.706,0.489,0.375,0.676,0.101,0.0,0.324,0.54,0.899,0.899,1.0,1.0,0.324,0.551
AlphaFold-rsa,DP04377,0.652,0.303,0.685,0.465,0.352,0.697,0.048,0.0,0.303,0.537,0.952,0.952,1.0,1.0,0.303,0.551
AlphaFold-rsa,DP04378,0.498,0.0,0.0,0.0,0.0,1.0,0.288,0.003,-0.003,-0.031,-0.288,0.712,0.0,0.997,0.0,0.551
AlphaFold-rsa,DP04379,0.866,0.74,0.877,0.85,0.826,0.19,0.146,0.079,0.731,0.74,0.749,0.854,0.895,0.921,0.81,0.551
AlphaFold-rsa,DP04380,0.779,0.549,0.844,0.709,0.611,0.44,0.029,0.001,0.559,0.723,0.937,0.971,0.966,0.999,0.56,0.551
AlphaFold-rsa,DP04381,0.732,0.464,0.812,0.634,0.52,0.536,0.316,0.0,0.464,0.564,0.684,0.684,1.0,1.0,0.464,0.551
AlphaFold-rsa,DP04383,0.892,0.533,0.645,0.695,0.755,0.2,0.007,0.017,0.783,0.69,0.608,0.993,0.615,0.983,0.8,0.551
AlphaFold-rsa,DP04384,0.75,0.5,0.833,0.667,0.556,0.5,0.027,0.0,0.5,0.697,0.973,0.973,1.0,1.0,0.5,0.551
AlphaFold-rsa,DP04385,0.493,0.0,0.0,0.0,0.0,1.0,0.068,0.014,-0.014,-0.032,-0.068,0.932,0.0,0.986,0.0,0.551
AlphaFold-rsa,DP04386,0.857,0.714,0.926,0.833,0.757,0.286,0.009,0.0,0.714,0.842,0.991,0.991,1.0,1.0,0.714,0.551
AlphaFold-rsa,DP04387,0.497,0.0,0.0,0.0,0.0,1.0,0.021,0.007,-0.007,-0.012,-0.021,0.979,0.0,0.993,0.0,0.551
AlphaFold-rsa,DP04388,0.876,0.876,0.972,0.934,0.898,0.124,1.0,,,0.0,0.0,0.0,1.0,,0.876,0.551
AlphaFold-rsa,DP04390,0.584,0.167,0.475,0.285,0.204,0.829,0.094,0.004,0.167,0.358,0.763,0.906,0.857,0.996,0.171,0.551
AlphaFold-rsa,DP04391,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.551
AlphaFold-rsa,DP04392,0.712,0.423,0.786,0.595,0.478,0.577,0.086,0.0,0.423,0.622,0.914,0.914,1.0,1.0,0.423,0.551
AlphaFold-rsa,DP04393,0.847,0.375,0.433,0.546,0.739,0.032,0.008,0.274,0.694,0.508,0.372,0.992,0.38,0.726,0.968,0.551
AlphaFold-rsa,DP04394,0.49,0.0,0.0,0.0,0.0,1.0,0.121,0.019,-0.019,-0.048,-0.121,0.879,0.0,0.981,0.0,0.551
AlphaFold-rsa,DP04395,0.595,0.189,0.538,0.318,0.226,0.811,0.345,0.0,0.189,0.352,0.655,0.655,1.0,1.0,0.189,0.551
AlphaFold-rsa,DP04396,0.997,0.895,0.914,0.945,0.977,0.0,0.0,0.006,0.994,0.943,0.895,1.0,0.895,0.994,1.0,0.551
AlphaFold-rsa,DP04397,0.489,0.0,0.0,0.0,0.0,1.0,0.013,0.021,-0.021,-0.017,-0.013,0.987,0.0,0.979,0.0,0.551
AlphaFold-rsa,DP04398,0.497,0.0,0.0,0.0,0.0,1.0,0.4,0.006,-0.006,-0.048,-0.4,0.6,0.0,0.994,0.0,0.551
AlphaFold-rsa,DP04399,0.943,0.887,0.975,0.94,0.908,0.113,0.042,0.0,0.887,0.922,0.958,0.958,1.0,1.0,0.887,0.551
AlphaFold-rsa,DP04401,0.01,0.01,0.048,0.02,0.012,0.99,1.0,,,0.0,0.0,0.0,1.0,,0.01,0.551
AlphaFold-rsa,DP04416,0.828,0.656,0.905,0.792,0.704,0.344,0.145,0.0,0.656,0.749,0.855,0.855,1.0,1.0,0.656,0.551
AIUPred,DP02732,0.952,0.88,0.925,0.937,0.949,0.043,0.027,0.053,0.904,0.897,0.89,0.973,0.917,0.947,0.957,0.665
AIUPred,DP03748,0.542,0.083,0.312,0.153,0.102,0.917,0.061,0.0,0.083,0.28,0.939,0.939,1.0,1.0,0.083,0.665
AIUPred,DP03749,0.439,0.0,0.0,0.0,0.0,1.0,0.048,0.121,-0.121,-0.077,-0.048,0.952,0.0,0.879,0.0,0.665
AIUPred,DP03758,0.983,0.975,0.98,0.987,0.995,0.0,0.0,0.035,0.965,0.97,0.975,1.0,0.975,0.965,1.0,0.665
AIUPred,DP03759,0.879,0.713,0.858,0.833,0.809,0.206,0.064,0.036,0.758,0.784,0.811,0.936,0.875,0.964,0.794,0.665
AIUPred,DP03802,0.928,0.846,0.943,0.917,0.892,0.124,0.07,0.02,0.856,0.874,0.892,0.93,0.962,0.98,0.876,0.665
AIUPred,DP03803,0.765,0.375,0.535,0.545,0.555,0.438,0.029,0.033,0.529,0.515,0.5,0.971,0.529,0.967,0.562,0.665
AIUPred,DP03804,0.963,0.925,0.984,0.961,0.939,0.075,0.222,0.0,0.925,0.848,0.778,0.778,1.0,1.0,0.925,0.665
AIUPred,DP03806,0.493,0.493,0.829,0.66,0.549,0.507,1.0,,,0.0,0.0,0.0,1.0,,0.493,0.665
AIUPred,DP03810,0.994,0.65,0.699,0.788,0.903,0.0,0.0,0.013,0.987,0.801,0.65,1.0,0.65,0.987,1.0,0.665
AIUPred,DP03812,0.498,0.0,0.0,0.0,0.0,1.0,0.041,0.003,-0.003,-0.012,-0.041,0.959,0.0,0.997,0.0,0.665
AIUPred,DP03813,0.495,0.0,0.0,0.0,0.0,1.0,0.031,0.01,-0.01,-0.018,-0.031,0.969,0.0,0.99,0.0,0.665
AIUPred,DP03814,0.937,0.372,0.425,0.542,0.748,0.0,0.0,0.126,0.874,0.57,0.372,1.0,0.372,0.874,1.0,0.665
AIUPred,DP03815,0.944,0.69,0.769,0.816,0.87,0.091,0.006,0.02,0.889,0.808,0.735,0.994,0.741,0.98,0.909,0.665
AIUPred,DP03818,0.231,0.231,0.6,0.375,0.273,0.769,1.0,,,0.0,0.0,0.0,1.0,,0.231,0.665
AIUPred,DP03819,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP03824,0.875,0.743,0.923,0.852,0.792,0.244,0.073,0.006,0.75,0.824,0.904,0.927,0.977,0.994,0.756,0.665
AIUPred,DP03826,0.963,0.886,0.939,0.94,0.941,0.058,0.014,0.015,0.927,0.925,0.924,0.986,0.938,0.985,0.942,0.665
AIUPred,DP03888,0.778,0.28,0.327,0.438,0.66,0.0,0.0,0.444,0.556,0.394,0.28,1.0,0.28,0.556,1.0,0.665
AIUPred,DP03897,0.875,0.75,0.938,0.857,0.789,0.25,0.033,0.0,0.75,0.851,0.967,0.967,1.0,1.0,0.75,0.665
AIUPred,DP03898,0.487,0.0,0.0,0.0,0.0,1.0,0.046,0.026,-0.026,-0.035,-0.046,0.954,0.0,0.974,0.0,0.665
AIUPred,DP03909,0.687,0.276,0.455,0.433,0.412,0.6,0.034,0.026,0.374,0.404,0.437,0.966,0.471,0.974,0.4,0.665
AIUPred,DP03912,0.975,0.524,0.579,0.688,0.846,0.0,0.0,0.049,0.951,0.706,0.524,1.0,0.524,0.951,1.0,0.665
AIUPred,DP03913,0.486,0.0,0.0,0.0,0.0,1.0,0.089,0.027,-0.027,-0.049,-0.089,0.911,0.0,0.973,0.0,0.665
AIUPred,DP03914,0.5,0.814,0.845,0.897,0.956,0.0,1.0,1.0,0.0,0.0,-0.186,0.0,0.814,0.0,1.0,0.665
AIUPred,DP03915,0.798,0.111,0.138,0.2,0.366,0.182,0.008,0.223,0.595,0.251,0.106,0.992,0.114,0.777,0.818,0.665
AIUPred,DP03916,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP03920,0.143,0.143,0.455,0.25,0.173,0.857,1.0,,,0.0,0.0,0.0,1.0,,0.143,0.665
AIUPred,DP03921,0.496,0.0,0.0,0.0,0.0,1.0,0.149,0.008,-0.008,-0.035,-0.149,0.851,0.0,0.992,0.0,0.665
AIUPred,DP03923,0.667,0.667,0.909,0.8,0.715,0.333,1.0,,,0.0,0.0,0.0,1.0,,0.667,0.665
AIUPred,DP03927,0.508,0.016,0.075,0.031,0.02,0.984,0.583,0.0,0.016,0.083,0.417,0.417,1.0,1.0,0.016,0.665
AIUPred,DP03929,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP03930,0.472,0.472,0.817,0.641,0.528,0.528,1.0,,,0.0,0.0,0.0,1.0,,0.472,0.665
AIUPred,DP03931,0.222,0.375,0.631,0.545,0.48,0.556,1.0,1.0,-0.556,-0.404,-0.294,0.0,0.706,0.0,0.444,0.665
AIUPred,DP03933,0.838,0.677,0.913,0.807,0.724,0.323,0.3,0.0,0.677,0.688,0.7,0.7,1.0,1.0,0.677,0.665
AIUPred,DP03934,0.811,0.622,0.892,0.767,0.673,0.378,0.359,0.0,0.622,0.632,0.641,0.641,1.0,1.0,0.622,0.665
AIUPred,DP03935,0.933,0.933,0.986,0.965,0.946,0.067,1.0,,,0.0,0.0,0.0,1.0,,0.933,0.665
AIUPred,DP03937,0.938,0.938,0.987,0.968,0.95,0.062,1.0,,,0.0,0.0,0.0,1.0,,0.938,0.665
AIUPred,DP03938,0.544,0.544,0.856,0.705,0.599,0.456,1.0,,,0.0,0.0,0.0,1.0,,0.544,0.665
AIUPred,DP03939,0.768,0.287,0.353,0.447,0.608,0.2,0.039,0.264,0.536,0.381,0.271,0.961,0.31,0.736,0.8,0.665
AIUPred,DP03940,0.897,0.398,0.452,0.569,0.768,0.0,0.0,0.206,0.794,0.562,0.398,1.0,0.398,0.794,1.0,0.665
AIUPred,DP03941,0.481,0.673,0.733,0.805,0.892,0.039,1.0,1.0,-0.039,-0.109,-0.308,0.0,0.692,0.0,0.961,0.665
AIUPred,DP03942,0.705,0.409,0.776,0.581,0.464,0.591,0.019,0.0,0.409,0.633,0.981,0.981,1.0,1.0,0.409,0.665
AIUPred,DP03943,0.499,0.0,0.0,0.0,0.0,1.0,0.024,0.002,-0.002,-0.008,-0.024,0.976,0.0,0.998,0.0,0.665
AIUPred,DP03947,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP03948,0.67,0.323,0.533,0.489,0.451,0.571,0.145,0.088,0.341,0.379,0.423,0.855,0.568,0.912,0.429,0.665
AIUPred,DP03950,0.988,0.859,0.884,0.924,0.968,0.0,0.0,0.025,0.975,0.915,0.859,1.0,0.859,0.975,1.0,0.665
AIUPred,DP03951,0.577,0.153,0.475,0.265,0.184,0.847,0.211,0.0,0.153,0.348,0.789,0.789,1.0,1.0,0.153,0.665
AIUPred,DP03972,0.498,0.0,0.0,0.0,0.0,1.0,0.029,0.004,-0.004,-0.011,-0.029,0.971,0.0,0.996,0.0,0.665
AIUPred,DP03973,0.486,0.0,0.0,0.0,0.0,1.0,0.026,0.028,-0.028,-0.027,-0.026,0.974,0.0,0.972,0.0,0.665
AIUPred,DP03974,0.875,0.75,0.938,0.857,0.789,0.25,0.046,0.0,0.75,0.846,0.954,0.954,1.0,1.0,0.75,0.665
AIUPred,DP03978,0.499,0.0,0.0,0.0,0.0,1.0,0.019,0.002,-0.002,-0.006,-0.019,0.981,0.0,0.998,0.0,0.665
AIUPred,DP03979,0.987,0.987,0.997,0.993,0.99,0.013,1.0,,,0.0,0.0,0.0,1.0,,0.987,0.665
AIUPred,DP03980,0.587,0.587,0.877,0.74,0.64,0.413,1.0,,,0.0,0.0,0.0,1.0,,0.587,0.665
AIUPred,DP03982,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP03984,0.967,0.967,0.993,0.983,0.973,0.033,1.0,,,0.0,0.0,0.0,1.0,,0.967,0.665
AIUPred,DP03985,0.827,0.549,0.726,0.709,0.693,0.317,0.037,0.029,0.654,0.677,0.7,0.963,0.737,0.971,0.683,0.665
AIUPred,DP03988,0.919,0.919,0.983,0.958,0.934,0.081,1.0,,,0.0,0.0,0.0,1.0,,0.919,0.665
AIUPred,DP03989,0.754,0.581,0.646,0.735,0.852,0.047,0.056,0.446,0.507,0.525,0.542,0.944,0.598,0.554,0.953,0.665
AIUPred,DP03990,0.958,0.916,0.982,0.956,0.932,0.084,0.027,0.0,0.916,0.944,0.973,0.973,1.0,1.0,0.916,0.665
AIUPred,DP03992,0.818,0.636,0.897,0.778,0.686,0.364,0.044,0.0,0.636,0.78,0.956,0.956,1.0,1.0,0.636,0.665
AIUPred,DP03993,0.736,0.324,0.47,0.489,0.509,0.476,0.041,0.052,0.472,0.444,0.417,0.959,0.458,0.948,0.524,0.665
AIUPred,DP03994,0.646,0.209,0.282,0.345,0.443,0.453,0.087,0.255,0.292,0.219,0.165,0.913,0.252,0.745,0.547,0.665
AIUPred,DP03995,0.929,0.511,0.575,0.677,0.821,0.042,0.005,0.1,0.858,0.666,0.518,0.995,0.523,0.9,0.958,0.665
AIUPred,DP03996,0.463,0.0,0.0,0.0,0.0,1.0,0.191,0.074,-0.074,-0.119,-0.191,0.809,0.0,0.926,0.0,0.665
AIUPred,DP03997,0.494,0.0,0.0,0.0,0.0,1.0,0.17,0.012,-0.012,-0.045,-0.17,0.83,0.0,0.988,0.0,0.665
AIUPred,DP03998,0.49,0.0,0.0,0.0,0.0,1.0,0.099,0.02,-0.02,-0.045,-0.099,0.901,0.0,0.98,0.0,0.665
AIUPred,DP03999,0.446,0.0,0.0,0.0,0.0,1.0,0.272,0.109,-0.109,-0.172,-0.272,0.728,0.0,0.891,0.0,0.665
AIUPred,DP04002,0.37,0.37,0.746,0.54,0.423,0.63,1.0,,,0.0,0.0,0.0,1.0,,0.37,0.665
AIUPred,DP04005,0.045,0.045,0.191,0.086,0.056,0.955,1.0,,,0.0,0.0,0.0,1.0,,0.045,0.665
AIUPred,DP04006,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04007,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04008,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04009,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04010,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04011,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04012,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04014,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04015,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04016,0.901,0.901,0.978,0.948,0.919,0.099,1.0,,,0.0,0.0,0.0,1.0,,0.901,0.665
AIUPred,DP04017,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04018,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04019,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04020,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04022,0.571,0.143,0.455,0.25,0.173,0.857,0.103,0.0,0.143,0.358,0.897,0.897,1.0,1.0,0.143,0.665
AIUPred,DP04023,0.823,0.638,0.882,0.779,0.698,0.348,0.086,0.006,0.646,0.755,0.882,0.914,0.968,0.994,0.652,0.665
AIUPred,DP04024,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,1.0,0.665
AIUPred,DP04026,0.97,0.367,0.42,0.537,0.744,0.0,0.0,0.06,0.94,0.587,0.367,1.0,0.367,0.94,1.0,0.665
AIUPred,DP04027,0.984,0.5,0.556,0.667,0.833,0.0,0.0,0.031,0.969,0.696,0.5,1.0,0.5,0.969,1.0,0.665
AIUPred,DP04028,0.881,0.592,0.645,0.744,0.879,0.0,0.0,0.239,0.761,0.671,0.592,1.0,0.592,0.761,1.0,0.665
AIUPred,DP04029,0.921,0.491,0.547,0.659,0.828,0.0,0.0,0.159,0.841,0.643,0.491,1.0,0.491,0.841,1.0,0.665
AIUPred,DP04030,0.89,0.455,0.538,0.625,0.746,0.143,0.013,0.076,0.781,0.611,0.479,0.987,0.492,0.924,0.857,0.665
AIUPred,DP04032,0.702,0.404,0.766,0.575,0.461,0.593,0.195,0.003,0.404,0.564,0.787,0.805,0.982,0.997,0.407,0.665
AIUPred,DP04033,0.779,0.558,0.863,0.716,0.612,0.442,0.242,0.0,0.558,0.65,0.758,0.758,1.0,1.0,0.558,0.665
AIUPred,DP04035,0.928,0.191,0.228,0.321,0.541,0.0,0.0,0.144,0.856,0.404,0.191,1.0,0.191,0.856,1.0,0.665
AIUPred,DP04036,0.542,0.083,0.312,0.153,0.102,0.917,0.113,0.0,0.083,0.272,0.887,0.887,1.0,1.0,0.083,0.665
AIUPred,DP04038,0.839,0.204,0.253,0.338,0.51,0.231,0.008,0.091,0.678,0.376,0.209,0.992,0.217,0.909,0.769,0.665
AIUPred,DP04040,0.997,0.909,0.926,0.952,0.98,0.0,0.0,0.006,0.994,0.951,0.909,1.0,0.909,0.994,1.0,0.665
AIUPred,DP04042,0.419,0.0,0.0,0.0,0.0,1.0,0.034,0.161,-0.161,-0.074,-0.034,0.966,0.0,0.839,0.0,0.665
AIUPred,DP04044,0.469,0.0,0.0,0.0,0.0,1.0,0.155,0.063,-0.063,-0.099,-0.155,0.845,0.0,0.937,0.0,0.665
AIUPred,DP04045,0.493,0.0,0.0,0.0,0.0,1.0,0.11,0.013,-0.013,-0.038,-0.11,0.89,0.0,0.987,0.0,0.665
